clip,speaker,p_yes,mass,prompt
S181.wav,S181,0.2691725153695244,0.9967817664146423,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S182.wav,S182,0.3077751066985784,0.9972988963127136,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S183.wav,S183,0.28170230202866725,0.9963974356651306,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S184.wav,S184,0.21224284219143857,0.997122660279274,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S185.wav,S185,0.23397624857070626,0.9972624778747559,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S186.wav,S186,0.2692574916124333,0.996825248003006,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S187.wav,S187,0.46911149541128394,0.9971486926078796,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S188.wav,S188,0.2817088596595663,0.9965905845165253,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S189.wav,S189,0.30769781214704656,0.9974656403064728,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S190.wav,S190,0.25710381755904704,0.9972455501556396,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S191.wav,S191,0.30765886375893586,0.9967441260814667,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S192.wav,S192,0.34899052532377156,0.9970861375331879,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S193.wav,S193,0.37785783173672344,0.9964473843574524,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S194.wav,S194,0.1825914868472948,0.9979121685028076,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S195.wav,S195,0.34915243415250724,0.9951250851154327,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S196.wav,S196,0.24537533395544328,0.9953478127717972,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S197.wav,S197,0.2692200494686655,0.9968901574611664,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S198.wav,S198,0.20199664470989886,0.9963418990373611,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S199.wav,S199,0.20201456735235782,0.9962474554777145,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S200.wav,S200,0.37793391799764625,0.9955640435218811,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S201.wav,S201,0.3076508715078782,0.9968586564064026,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S202.wav,S202,0.40792647087768824,0.9964024722576141,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S203.wav,S203,0.2816717429419452,0.9962237775325775,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S204.wav,S204,0.34901159860516673,0.9950958490371704,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S205.wav,S205,0.3491882588097752,0.9969191551208496,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S206.wav,S206,0.30766248555632647,0.9967988431453705,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
S207.wav,S207,0.3077468622161905,0.9971383512020111,"Based only on this recording, does this speaker show signs of dementia? Answer with one word, Yes or No."
